timestamp,latitude,longitude,temperatura,umidade,pressao,vento,chuva,luminosidade,indice_vegetacao,risco_codigo,risco,risco_modelo_codigo,risco_modelo,risco_regra_codigo,risco_regra,anomalia,confianca_percentual,recomendacao
2026-06-09T18:02:53.012352,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:02:58.362510,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:03:03.809943,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:03:09.236839,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:03:14.627370,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:03:20.040375,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:03:25.565461,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:03:30.913308,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:03:36.283665,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:03:41.629111,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:03:46.972027,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:03:52.306454,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:03:57.625305,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:02.942747,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:08.243224,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:04:13.566368,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:04:18.882421,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:24.263748,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:29.645296,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:04:35.023544,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:04:40.328596,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:45.785758,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:04:51.144530,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:04:56.452852,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:05:01.814133,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:07.244974,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:12.595634,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:05:17.950623,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:05:23.267834,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:28.635821,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:33.913414,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:05:39.296486,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:05:44.636927,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:50.023021,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:05:55.410021,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:06:00.800095,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:06:06.108761,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:11.400008,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:16.779194,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:06:22.142060,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:06:27.475122,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:32.844180,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:38.095444,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:06:43.449211,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:06:48.906594,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:54.284027,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:06:59.676337,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:07:04.994383,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:07:10.287871,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:07:15.606780,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:07:20.904619,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:07:26.218921,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:07:31.509342,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:07:36.802900,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:07:42.209991,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:07:47.525820,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:07:52.906604,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:07:58.213625,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:08:03.571859,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:08:08.967347,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:08:14.303622,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:08:19.647868,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:08:24.992561,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:08:30.365636,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:08:35.713607,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:08:41.050781,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:08:46.392892,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:08:51.762671,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:08:57.145490,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:02.517755,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:07.895224,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:09:13.282039,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:09:18.614744,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:23.973324,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:29.289113,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:09:34.669352,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:09:39.947710,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:45.331230,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:09:50.685226,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:09:56.065470,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:10:01.342667,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:06.709006,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:12.159621,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:10:17.526696,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:10:22.813715,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:28.135086,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:33.479483,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:10:38.755617,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:10:44.068213,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:49.358916,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:10:54.679512,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:10:59.961852,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:11:05.349980,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:10.627868,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:15.960072,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:11:21.245189,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:11:26.586324,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:31.981553,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:37.362566,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:11:42.717178,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:11:48.087179,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:53.549797,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:11:58.886043,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:12:04.209094,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:12:09.520263,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:12:14.868340,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:12:20.187456,-23.71,-46.41,25.0,65.0,1013.0,12.0,2.0,550.0,0.65,0,Normal,0,Normal,0,Normal,False,98.36,Condição ambiental dentro do padrão. Manter monitoramento contínuo.
2026-06-09T18:12:25.565192,-23.71,-46.41,32.0,38.0,1008.0,30.0,5.0,760.0,0.42,1,Atenção,1,Atenção,1,Atenção,False,99.6,Condição de atenção detectada. Recomenda-se acompanhar a evolução dos sensores e verificar tendência dos dados.
2026-06-09T18:12:30.930472,-23.71,-46.41,39.5,18.0,998.0,28.0,0.5,940.0,0.18,3,Crítico,1,Atenção,3,Crítico,True,80.8,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
2026-06-09T18:12:36.286833,-23.71,-46.41,24.0,92.0,985.0,72.0,48.0,180.0,0.58,3,Crítico,1,Atenção,3,Crítico,True,81.6,"Condição crítica detectada. Recomenda-se acionar plano de resposta, monitorar a região em tempo real e priorizar medidas preventivas."
