timestamp,latitude,longitude,temperatura,umidade,pressao,vento,chuva,luminosidade,indice_vegetacao,risco_label
2026-01-04 05:21:42.825278,-5.199575898126117,-41.703181567837476,35.16,50.81,999.04,18.26,0.59,748.24,0.116,1
2026-01-04 06:21:42.825278,4.867857256562353,-48.13666093443898,26.33,85.83,1017.06,39.18,4.23,885.83,0.877,1
2026-01-04 07:21:42.825278,-15.391597036983434,-56.39219890781296,35.87,53.1,1017.87,4.28,10.66,662.21,0.146,1
2026-01-04 08:21:42.825278,-24.31211271458903,-36.00635696345077,36.65,49.75,1012.67,10.94,5.84,594.26,0.547,1
2026-01-04 09:21:42.825278,-4.86761435796987,-48.932657450814105,27.37,42.25,1021.26,30.19,7.1,529.91,0.403,0
2026-01-04 10:21:42.825278,-8.018933740066203,-39.25151016968891,18.73,49.21,1016.64,10.7,5.35,800.8,0.655,0
2026-01-04 11:21:42.825278,-17.4440121309989,-35.10887058314127,20.68,19.65,978.01,15.02,19.89,609.38,0.828,1
2026-01-04 12:21:42.825278,-4.84552569095214,-45.344112530480956,19.64,59.31,992.6,44.34,3.27,608.71,0.559,1
2026-01-04 13:21:42.825278,-7.895946746334388,-46.42648888776681,31.74,53.69,1000.71,1.88,7.8,916.75,0.493,1
2026-01-04 14:21:42.825278,-22.283533165022057,-55.885848539266625,32.31,56.85,1004.3,13.11,0.7,949.76,0.68,1
2026-01-04 15:21:42.825278,-26.16811718758521,-35.85408327981041,18.21,69.61,999.34,5.07,10.11,774.7,0.771,0
2026-01-04 16:21:42.825278,-8.492518891068261,-37.68827265119971,26.61,48.47,1029.65,20.78,1.91,524.09,0.391,0
2026-01-04 17:21:42.825278,-15.610545260921727,-54.14187335873683,22.3,58.35,1014.92,7.44,0.06,821.24,0.655,0
2026-01-04 18:21:42.825278,-24.86870948739989,-56.00834126582123,31.06,85.45,1013.52,6.65,3.68,565.56,0.683,1
2026-01-04 19:21:42.825278,-15.987518060605927,-36.32117659984113,31.47,88.14,1006.19,11.91,18.23,540.5,0.669,1
2026-01-04 20:21:42.825278,-1.820827693586729,-38.74668163287408,28.49,59.24,1040.0,18.65,0.14,863.17,0.695,0
2026-01-04 21:21:42.825278,-6.691849187183752,-39.433563287989315,28.67,60.52,1008.36,11.08,5.53,687.91,0.452,0
2026-01-04 22:21:42.825278,-12.387285479947796,-40.8712787534684,20.87,59.0,999.45,37.06,7.6,735.21,0.392,1
2026-01-04 23:21:42.825278,-8.060848345472646,-53.670027324679744,28.2,70.38,1017.95,69.49,5.58,938.78,0.493,1
2026-01-05 00:21:42.825278,-25.36352702803257,-46.327112155171896,22.79,61.96,1025.25,34.9,0.84,603.87,0.503,0
2026-01-05 01:21:42.825278,0.6168121893897727,-56.777435373162525,25.56,49.3,1015.54,17.57,3.52,530.22,0.694,0
2026-01-05 02:21:42.825278,-7.627935971351405,-54.107936635602876,32.03,67.68,1000.07,10.04,1.4,694.92,0.756,1
2026-01-05 03:21:42.825278,-26.297121790452035,-47.346503682633895,32.78,72.91,1012.23,13.81,4.01,645.64,0.79,1
2026-01-05 04:21:42.825278,-13.483412130241692,-47.74218776475429,29.67,65.83,991.71,12.19,6.8,473.87,0.696,0
2026-01-05 05:21:42.825278,-12.973103199365198,-51.64886128950101,24.1,54.69,1007.2,53.67,2.91,622.98,0.297,1
2026-01-05 06:21:42.825278,-19.2519289823913,-59.12101874322015,30.92,21.01,987.4,10.67,26.94,783.05,0.271,1
2026-01-05 07:21:42.825278,-21.4786534576634,-48.555884682396645,23.75,45.22,1019.83,22.24,0.17,906.91,0.466,0
2026-01-05 08:21:42.825278,-18.1443465478949,-45.90657246386501,31.96,43.92,1015.69,7.82,10.26,605.4,0.676,1
2026-01-05 09:21:42.825278,-25.567700606856896,-55.537005268185034,26.32,43.09,1011.83,3.93,23.03,638.72,0.598,1
2026-01-05 10:21:42.825278,2.3150107354877463,-46.379383108164205,33.54,38.99,1022.43,0.96,0.97,436.46,0.668,1
2026-01-05 11:21:42.825278,-12.159587364913712,-52.498322927364,31.72,50.63,1002.89,8.49,11.29,504.85,0.565,1
2026-01-05 12:21:42.825278,-29.368984686438072,-57.44169551164842,32.11,57.17,1026.0,11.31,3.59,745.58,0.438,1
2026-01-05 13:21:42.825278,-12.070880264330881,-47.81562980196888,30.88,70.62,1013.79,15.61,6.22,806.73,0.74,0
2026-01-05 14:21:42.825278,-25.238031794892496,-39.09802748011798,25.15,43.48,1003.76,5.29,5.37,406.9,0.588,0
2026-01-05 15:21:42.825278,-28.0425777455121,-56.44546559031621,27.78,62.94,1005.73,1.01,14.48,1200.0,0.822,0
2026-01-05 16:21:42.825278,-10.344192230073201,-55.72965734234473,24.35,39.71,995.92,2.23,28.08,727.8,0.414,1
2026-01-05 17:21:42.825278,-25.25306843974403,-56.35928383236441,33.81,79.88,1028.49,27.48,22.18,496.57,0.645,1
2026-01-05 18:21:42.825278,-21.479508413210624,-38.94515672817214,23.37,92.19,1014.73,1.71,23.63,764.47,0.386,1
2026-01-05 19:21:42.825278,-15.920885521076029,-58.719392589892166,20.68,38.72,1011.88,9.22,3.46,770.76,0.671,1
2026-01-05 20:21:42.825278,-24.63054911638192,-50.83622031551934,21.84,52.53,1019.73,3.8,3.65,817.08,0.604,0
2026-01-05 21:21:42.825278,-25.75198264079831,-35.351645784377055,23.06,49.63,1027.9,15.55,19.38,421.05,0.592,1
2026-01-05 22:21:42.825278,-16.74538255465942,-38.92137837425636,36.11,85.85,1031.96,25.46,7.47,704.94,0.639,1
2026-01-05 23:21:42.825278,-4.796103326976901,-57.846605711274094,24.99,34.19,1010.28,7.41,0.15,847.38,0.112,1
2026-01-06 00:21:42.825278,-8.314609251051962,-43.412741371782246,25.24,70.87,1012.04,71.74,0.82,871.4,0.747,1
2026-01-06 01:21:42.825278,-17.749759603438743,-36.79068620048021,19.6,61.66,1003.26,16.09,8.46,516.84,0.283,0
2026-01-06 02:21:42.825278,-0.47118146172578435,-55.126430775746,29.44,85.06,1021.48,4.19,6.73,824.52,0.511,0
2026-01-06 03:21:42.825278,3.830676957816088,-48.69462249745705,34.36,53.63,999.64,54.55,3.08,531.98,0.503,1
2026-01-06 04:21:42.825278,-4.640473179441361,-52.21219252465035,26.23,89.06,1030.34,8.67,4.68,635.41,0.256,0
2026-01-06 05:21:42.825278,-11.59186980844892,-39.78001388747123,19.76,67.79,985.35,20.0,2.51,701.62,0.521,0
2026-01-06 06:21:42.825278,-4.676289933411898,-45.57033309441728,26.67,61.39,1014.31,14.2,3.56,1080.58,0.527,0
2026-01-06 07:21:42.825278,-13.666089545919753,-58.682255253664025,31.4,74.23,1040.0,5.01,10.92,573.72,0.459,1
2026-01-06 08:21:42.825278,-13.875074002810358,-52.843003447201475,32.4,34.52,1024.58,9.73,0.61,737.8,0.87,1
2026-01-06 09:21:42.825278,-29.74247596311049,-47.04485669543698,32.4,61.53,1005.86,45.64,27.64,271.15,0.958,1
2026-01-06 10:21:42.825278,3.0755982986972867,-43.159754200082624,27.65,45.3,1009.77,10.94,6.98,362.11,0.344,0
2026-01-06 11:21:42.825278,-12.369819789351531,-39.24492789135595,25.36,35.28,1027.05,49.35,19.46,781.58,0.658,1
2026-01-06 12:21:42.825278,3.875259808297436,-37.75409014779223,32.29,100.0,1038.22,14.67,10.86,526.39,0.65,1
2026-01-06 13:21:42.825278,-26.915021481322277,-49.65836191041983,17.85,76.56,1024.85,84.09,2.6,276.59,0.546,1
2026-01-06 14:21:42.825278,-14.578891007928885,-38.576246753265295,32.37,67.02,1016.1,1.11,17.56,601.16,0.307,1
2026-01-06 15:21:42.825278,-12.076899815546764,-36.482745306919206,21.27,57.23,1006.91,34.95,4.03,589.66,0.282,0
2026-01-06 16:21:42.825278,-16.505662447791572,-37.114594963332415,28.19,92.15,1011.75,1.08,2.43,702.05,0.314,0
2026-01-06 17:21:42.825278,3.164779421341507,-40.82877755455567,26.68,72.19,993.34,23.01,22.68,657.43,0.757,1
2026-01-06 18:21:42.825278,-2.887158307244384,-45.94638115431037,22.04,62.72,1013.01,5.64,0.17,457.53,0.741,0
2026-01-06 19:21:42.825278,3.9085141702231567,-47.89467151630896,41.95,61.69,1003.44,33.11,46.08,322.26,0.409,1
2026-01-06 20:21:42.825278,1.7328653933199618,-55.21894677309697,19.65,94.08,1010.62,5.55,9.27,587.73,0.397,0
2026-01-06 21:21:42.825278,2.691154689572379,-40.841217986065246,28.41,80.58,1018.02,18.77,27.78,722.04,0.59,1
2026-01-06 22:21:42.825278,-11.90038377962767,-57.073389675453434,21.56,61.62,1006.23,17.54,0.08,1107.09,0.542,0
2026-01-06 23:21:42.825278,3.26762465561972,-50.40977399112104,19.57,93.47,1004.93,16.66,2.84,401.49,0.463,0
2026-01-07 00:21:42.825278,3.8107510695572984,-56.734140461066005,26.45,58.61,1020.27,4.04,0.67,526.95,0.495,0
2026-01-07 01:21:42.825278,-27.03318459507834,-39.80935326092562,27.91,62.99,1013.17,34.7,9.2,720.67,0.641,0
2026-01-07 02:21:42.825278,-12.203233764219089,-54.177454033762956,30.88,74.58,1003.69,28.31,1.66,531.37,0.757,0
2026-01-07 03:21:42.825278,-10.588282807609925,-37.459219262840996,25.56,57.51,1009.46,19.92,17.53,1059.65,0.38,1
2026-01-07 04:21:42.825278,-23.40250515215536,-39.87582915295786,22.78,59.78,1013.65,2.81,4.67,1175.27,0.605,0
2026-01-07 05:21:42.825278,-9.502098259992028,-59.78761053481976,15.55,75.89,1023.68,8.21,0.44,512.1,0.324,0
2026-01-07 06:21:42.825278,-23.566548868136476,-45.57659691637901,25.51,40.1,1018.6,8.79,4.36,974.26,0.525,0
2026-01-07 07:21:42.825278,-27.252154604123653,-37.96854830592471,28.09,64.37,1006.64,45.47,2.53,837.28,0.159,1
2026-01-07 08:21:42.825278,0.859813937350463,-36.4523603184895,25.79,64.28,1000.98,11.45,0.4,961.61,0.661,0
2026-01-07 09:21:42.825278,-14.111440843324909,-52.45844395922128,24.45,80.59,1007.96,24.88,2.54,590.46,0.448,0
2026-01-07 10:21:42.825278,2.226475786915678,-45.46027905375612,42.29,76.54,1025.92,13.34,0.99,558.93,0.571,1
2026-01-07 11:21:42.825278,2.7799576324793733,-52.29119695809503,21.53,67.21,1018.05,5.13,0.3,702.37,0.449,0
2026-01-07 12:21:42.825278,-23.011559168577364,-50.718226987365156,38.71,60.27,1009.3,11.95,6.23,482.82,0.464,1
2026-01-07 13:21:42.825278,-1.7258991860682187,-42.678039307583695,30.5,96.15,1018.07,9.56,1.19,705.41,0.964,0
2026-01-07 14:21:42.825278,-7.621881981002858,-51.55003047428775,29.08,76.76,1010.78,25.42,12.64,498.36,0.744,0
2026-01-07 15:21:42.825278,-20.631604698199585,-49.735032569043334,27.92,76.39,1017.09,1.67,16.02,476.16,0.442,1
2026-01-07 16:21:42.825278,-21.62205572802838,-49.550787299652825,23.09,37.32,1007.05,15.29,4.67,517.03,0.801,1
2026-01-07 17:21:42.825278,1.2728489987661256,-41.08026942744007,23.33,83.82,1002.18,2.97,1.12,846.58,0.44,0
2026-01-07 18:21:42.825278,-21.377811346519437,-58.41866477753301,19.98,74.48,1027.49,19.18,2.12,1115.82,0.468,0
2026-01-07 19:21:42.825278,-5.70539211083171,-59.59688384069463,32.7,30.59,996.85,14.11,0.6,534.61,0.682,1
2026-01-07 20:21:42.825278,-6.303676479129642,-39.91969691889767,37.71,68.32,997.4,29.79,2.79,895.41,0.865,1
2026-01-07 21:21:42.825278,-16.736543156562234,-52.43080980956437,30.74,86.45,1009.97,47.85,6.3,775.34,0.606,1
2026-01-07 22:21:42.825278,-26.550860200547017,-54.198035553345875,33.15,71.07,1008.91,1.68,4.61,844.78,0.398,1
2026-01-07 23:21:42.825278,-2.9706355106872984,-58.111822849352826,22.13,54.55,1026.8,16.32,0.75,531.8,0.498,0
2026-01-08 00:21:42.825278,3.6540303008388335,-39.81845876684374,18.94,55.59,1009.68,3.16,6.63,747.25,0.767,0
2026-01-08 01:21:42.825278,-13.301156380712584,-35.13589358288688,29.26,49.64,1014.61,88.89,4.19,735.61,0.201,1
2026-01-08 02:21:42.825278,-19.34923428626975,-57.83856232199619,29.54,83.87,1002.74,3.23,2.69,560.37,0.481,0
2026-01-08 03:21:42.825278,-26.050580941909047,-38.249376861995856,32.62,38.92,1017.13,10.11,2.71,590.69,0.885,1
2026-01-08 04:21:42.825278,4.624798078723472,-58.63137544351012,26.35,15.98,988.01,23.52,16.62,656.13,0.584,1
2026-01-08 05:21:42.825278,-1.093912075061489,-52.4124022713012,34.97,27.36,1001.14,11.34,2.69,641.67,0.573,1
2026-01-08 06:21:42.825278,-26.568441166117104,-46.829570848739664,26.86,30.05,1028.36,24.21,4.45,595.35,0.302,1
2026-01-08 07:21:42.825278,-2.9101719447096848,-58.69818984446826,21.25,38.08,1011.19,4.84,21.57,727.69,0.698,1
2026-01-08 08:21:42.825278,-13.122116938193571,-46.991909345215355,31.65,48.86,1004.96,20.29,4.15,538.44,0.718,1
2026-01-08 09:21:42.825278,1.6439781167826801,-56.08676966460647,28.14,87.02,993.85,3.13,27.54,410.47,0.114,1
2026-01-08 10:21:42.825278,-9.034613452525136,-58.206616406314375,28.62,62.99,995.07,43.26,8.04,794.57,0.171,1
2026-01-08 11:21:42.825278,-16.250632323150917,-55.50871955111646,29.87,70.69,1013.09,12.59,0.69,374.32,0.78,0
2026-01-08 12:21:42.825278,-0.04261836430457677,-49.133046292088245,24.84,49.53,1002.83,26.24,1.84,807.71,0.474,0
2026-01-08 13:21:42.825278,3.011854739270774,-36.706714381154384,16.14,48.59,997.85,2.91,5.71,816.68,0.532,0
2026-01-08 14:21:42.825278,2.550188222687538,-50.410815224817696,33.78,59.6,1002.75,4.7,1.78,330.69,0.571,1
2026-01-08 15:21:42.825278,-20.8121398330892,-58.69132053921717,25.93,73.76,1004.64,34.33,5.28,711.53,0.538,0
2026-01-08 16:21:42.825278,-22.980236914417553,-54.61601792863479,22.9,49.18,1021.07,17.2,4.25,610.06,0.614,0
2026-01-08 17:21:42.825278,-8.45565818823873,-59.011062335934675,19.56,94.09,998.7,21.56,8.13,536.84,0.494,0
2026-01-08 18:21:42.825278,-15.051064375323307,-56.78113906579861,27.78,73.19,1025.08,12.4,2.97,515.34,0.609,0
2026-01-08 19:21:42.825278,-6.444714179896305,-58.825889439808314,29.5,90.31,1016.58,2.64,2.08,619.43,0.877,0
2026-01-08 20:21:42.825278,-14.36297444061376,-59.82258668762782,25.11,81.98,1035.52,21.83,24.98,731.11,0.073,1
2026-01-08 21:21:42.825278,3.3796269272097774,-43.94724412436197,32.47,45.77,1007.39,33.28,3.6,581.82,0.967,1
2026-01-08 22:21:42.825278,-23.037457707173658,-44.95783478448837,27.23,46.97,985.67,24.86,14.08,937.9,0.583,0
2026-01-08 23:21:42.825278,2.718771415533041,-39.12608062369708,19.71,50.33,1022.1,10.1,5.09,609.12,0.522,0
2026-01-09 00:21:42.825278,2.4977713180322496,-45.5065721265057,31.83,65.18,1026.35,0.71,1.65,376.59,0.651,1
2026-01-09 01:21:42.825278,-17.727505798999857,-50.57973430564469,31.76,45.08,1004.06,5.19,13.12,495.86,0.428,1
2026-01-09 02:21:42.825278,-12.350778872243897,-38.3588740906817,26.92,57.8,1027.5,14.4,13.58,515.15,0.518,0
2026-01-09 03:21:42.825278,-28.597581977810666,-35.391950529648966,43.01,38.89,1007.76,19.78,2.68,954.05,0.884,1
2026-01-09 04:21:42.825278,-14.399456268399579,-39.097034611373935,25.81,26.58,1036.43,27.58,4.02,734.42,0.355,1
2026-01-09 05:21:42.825278,2.6426835189867504,-50.42352983947491,30.44,58.73,994.59,37.9,5.99,644.74,0.705,1
2026-01-09 06:21:42.825278,-12.834281614241753,-57.006330287486705,24.25,74.94,1012.38,20.35,12.06,774.21,0.605,0
2026-01-09 07:21:42.825278,-28.79957345438409,-47.560847915281855,22.01,53.12,1007.51,8.18,4.53,529.73,0.589,0
2026-01-09 08:21:42.825278,-12.370788356689438,-55.43437174367247,39.4,80.46,1031.72,7.36,11.59,720.4,0.421,1
2026-01-09 09:21:42.825278,-7.316425545862501,-59.5410404000194,11.57,83.72,1030.48,6.68,0.72,514.3,0.627,0
2026-01-09 10:21:42.825278,-17.514689074188276,-45.18792515246009,30.46,54.47,1013.36,5.46,0.55,732.62,0.507,0
2026-01-09 11:21:42.825278,-4.788332079190244,-37.04287411550106,33.82,34.58,1007.46,13.1,19.1,768.72,0.903,1
2026-01-09 12:21:42.825278,1.7612111721248915,-56.937964578742566,34.23,61.86,1005.87,1.32,2.61,190.36,0.628,1
2026-01-09 13:21:42.825278,-20.106642381059434,-48.4782816182587,27.08,41.2,1017.72,12.0,10.73,709.01,0.74,0
2026-01-09 14:21:42.825278,-6.583126963906825,-56.842913185385775,23.56,77.3,1013.82,25.23,1.98,703.72,0.967,0
2026-01-09 15:21:42.825278,-3.050923362768966,-57.40101560219026,21.95,75.73,1005.29,13.15,4.96,786.89,0.201,0
2026-01-09 16:21:42.825278,-4.453880880374079,-49.72667737593105,36.69,78.77,1009.89,35.36,4.9,664.94,0.375,1
2026-01-09 17:21:42.825278,-13.094506050461735,-37.82921151327602,23.17,87.57,1003.94,1.83,5.17,651.33,0.254,0
2026-01-09 18:21:42.825278,-21.82313327230017,-49.76097681843727,32.16,74.33,991.24,12.55,7.43,890.1,0.422,1
2026-01-09 19:21:42.825278,-12.327351856870997,-55.589702239302845,44.95,63.59,1028.14,2.53,11.62,478.79,0.482,1
2026-01-09 20:21:42.825278,-11.85601306784272,-57.184769266269484,24.61,30.12,1027.06,10.97,1.5,560.42,0.564,1
2026-01-09 21:21:42.825278,-24.83911289008528,-44.708608108849646,17.52,94.22,1018.29,49.97,19.47,578.02,0.401,1
2026-01-09 22:21:42.825278,1.3279810468210123,-35.6986631344128,27.37,72.26,1011.69,0.85,6.28,610.91,0.481,0
2026-01-09 23:21:42.825278,-8.539037373990904,-38.279972604554494,15.49,44.53,1034.78,30.81,18.88,665.66,0.343,1
2026-01-10 00:21:42.825278,-20.042081409014457,-58.82347005307631,33.14,67.96,1016.73,34.56,19.66,573.36,0.64,1
2026-01-10 01:21:42.825278,-18.776803584224872,-46.19154966361243,26.43,51.32,1032.67,5.33,1.69,569.37,0.307,0
2026-01-10 02:21:42.825278,-13.029944109936373,-51.12512210465145,28.82,58.95,1010.26,10.12,16.64,657.75,0.435,1
2026-01-10 03:21:42.825278,-3.4565329943528766,-44.84965420159797,26.31,47.44,1013.19,2.73,7.79,653.68,0.257,0
2026-01-10 04:21:42.825278,-10.929140988971227,-52.91232024322652,25.7,64.05,1011.79,3.15,30.63,474.25,0.541,1
2026-01-10 05:21:42.825278,-17.255763010547312,-44.01533946364755,20.6,56.08,999.49,5.78,17.5,556.64,0.721,1
2026-01-10 06:21:42.825278,-2.3748270863013374,-59.21966099153131,28.18,70.33,1000.22,1.24,36.34,397.13,0.571,1
2026-01-10 07:21:42.825278,-14.50424253027396,-36.277094545282125,26.09,64.1,992.52,11.85,9.71,775.57,0.383,0
2026-01-10 08:21:42.825278,-23.380145628564097,-45.662705902725584,30.71,52.88,1012.35,7.82,2.13,775.64,0.641,0
2026-01-10 09:21:42.825278,3.041444739832457,-50.09306843770749,40.59,57.86,1035.31,12.94,2.49,357.4,0.049,1
2026-01-10 10:21:42.825278,-5.267511738787313,-36.48400002034715,26.29,57.88,1040.0,3.32,11.43,603.53,0.609,0
2026-01-10 11:21:42.825278,-5.342722725591035,-48.65383590482721,26.57,83.54,1013.64,11.78,3.74,1136.54,0.504,0
2026-01-10 12:21:42.825278,-23.38228211775779,-37.47730674332523,34.62,88.84,1014.63,2.32,0.66,498.47,0.063,1
2026-01-10 13:21:42.825278,-9.391640544532187,-57.76944579856904,32.1,35.0,1008.82,78.31,6.59,449.33,0.789,1
2026-01-10 14:21:42.825278,-26.684137982722955,-35.60322843041158,24.42,26.51,1010.69,29.92,6.15,656.19,0.503,1
2026-01-10 15:21:42.825278,-24.31255545839455,-37.62415352866408,27.28,37.94,1021.85,1.22,9.39,307.16,0.839,1
2026-01-10 16:21:42.825278,-17.273599278347767,-54.57964310177229,30.15,36.07,994.08,5.28,13.95,267.69,1.0,1
2026-01-10 17:21:42.825278,-19.333368052093597,-55.454788358326255,22.03,64.86,1006.36,3.93,9.37,401.31,0.19,0
2026-01-10 18:21:42.825278,-13.578787636752992,-50.807287296811424,26.19,47.37,1026.92,6.07,4.93,871.05,0.437,0
2026-01-10 19:21:42.825278,-29.19335190576874,-37.581336252306386,24.4,46.86,1003.63,5.9,1.09,535.6,0.592,0
2026-01-10 20:21:42.825278,-25.30291507857774,-43.88108183524768,35.63,40.4,992.59,18.94,0.99,718.54,0.069,1
2026-01-10 21:21:42.825278,-20.62442460138957,-44.8998750565125,36.35,30.42,1032.07,4.59,2.38,242.11,0.48,1
2026-01-10 22:21:42.825278,1.9835082918730471,-50.79261330860726,19.61,29.59,1017.41,17.14,3.25,831.21,0.558,1
2026-01-10 23:21:42.825278,-16.061241779780552,-47.57081798205786,34.55,56.96,1024.72,7.56,1.19,618.3,0.0,1
2026-01-11 00:21:42.825278,-15.872365692728277,-43.033497654327576,31.03,58.27,1027.09,2.08,4.05,723.09,0.71,1
2026-01-11 01:21:42.825278,0.13897320214989506,-58.041544555949834,16.76,72.92,998.81,14.09,14.31,765.94,0.566,0
2026-01-11 02:21:42.825278,-15.475078457023601,-51.82644749363263,32.03,63.33,1026.17,6.04,2.19,722.59,0.571,1
2026-01-11 03:21:42.825278,-10.38779639773868,-41.78462108018058,14.12,84.54,993.03,15.85,6.35,412.24,0.704,0
2026-01-11 04:21:42.825278,-27.037293624537988,-57.018208199006416,28.01,29.11,1017.91,28.01,3.46,800.05,0.217,1
2026-01-11 05:21:42.825278,-23.28443854584245,-58.469583546410696,19.03,62.73,1012.3,3.29,0.38,521.02,0.712,0
2026-01-11 06:21:42.825278,-0.9624668126475058,-42.401583324137114,27.26,72.05,1006.65,17.93,4.78,1019.69,0.557,0
2026-01-11 07:21:42.825278,-11.49955294968952,-39.734903793495974,19.75,77.02,1026.69,2.17,10.2,825.63,0.55,0
2026-01-11 08:21:42.825278,2.1954826945689945,-58.621085234955366,32.12,16.93,1017.36,0.15,1.48,535.05,0.881,1
2026-01-11 09:21:42.825278,2.082508594287063,-42.36258370163441,31.74,40.03,1031.48,0.02,1.02,1008.45,0.629,1
2026-01-11 10:21:42.825278,-15.389310063623812,-41.73302471179024,23.22,60.82,1017.22,23.23,18.01,579.08,0.35,1
2026-01-11 11:21:42.825278,-9.692001373030038,-37.39912533863602,31.11,83.05,997.39,3.75,7.84,449.47,0.424,1
2026-01-11 12:21:42.825278,-19.03862822537277,-55.528973287305014,26.72,76.74,1008.15,6.96,10.91,364.59,0.538,0
2026-01-11 13:21:42.825278,0.1361689990284134,-45.853423161009516,30.68,69.58,1001.66,12.97,8.41,623.48,0.743,0
2026-01-11 14:21:42.825278,1.5412168126074448,-41.23327464295863,42.95,54.5,1008.19,7.12,7.81,670.98,0.157,1
2026-01-11 15:21:42.825278,-14.659548718839194,-53.43266725299987,24.48,70.05,1001.31,13.01,1.79,805.26,0.211,0
2026-01-11 16:21:42.825278,-27.471972810463274,-56.313674768345514,32.92,76.35,1023.45,11.67,8.22,869.33,0.572,1
2026-01-11 17:21:42.825278,-2.774280306209299,-47.491040990390246,25.5,33.1,1001.67,18.53,9.44,584.64,0.721,1
2026-01-11 18:21:42.825278,-3.057969241504505,-45.966104395266555,28.45,80.51,1040.0,24.9,26.75,757.66,0.56,1
2026-01-11 19:21:42.825278,-8.478394490157235,-47.939409960131776,32.33,63.6,1008.72,24.75,2.99,806.09,0.451,1
2026-01-11 20:21:42.825278,-27.467495979053567,-37.97237129108585,31.46,29.83,1014.22,9.63,9.36,731.5,0.294,1
2026-01-11 21:21:42.825278,4.883914727713787,-41.230244220505305,22.63,33.27,1028.04,0.91,0.25,928.76,0.614,1
2026-01-11 22:21:42.825278,-11.191728334465072,-38.980373201522134,27.43,53.34,1008.28,1.35,24.66,371.4,0.603,1
2026-01-11 23:21:42.825278,-10.607956578892622,-36.72917839560481,27.76,56.75,1001.55,48.84,6.25,444.2,0.567,1
2026-01-12 00:21:42.825278,-29.97236711173734,-39.74649773136347,29.4,45.64,1004.95,16.66,1.43,691.51,0.371,0
2026-01-12 01:21:42.825278,-13.78131469183738,-45.01423644930946,34.38,70.68,1003.28,6.49,8.69,736.51,0.375,1
2026-01-12 02:21:42.825278,-25.51341745163384,-49.36608759325041,32.93,43.26,1018.62,40.03,1.75,588.06,0.398,1
2026-01-12 03:21:42.825278,-16.29620151394298,-42.16695676246819,29.26,83.44,1029.98,5.98,3.8,704.35,0.441,0
2026-01-12 04:21:42.825278,-12.363892112305425,-42.28085919135864,23.19,37.06,1025.08,40.97,5.84,547.19,0.453,1
2026-01-12 05:21:42.825278,0.7721518154883924,-59.674744664353184,27.72,59.67,1020.2,7.53,20.64,661.46,0.476,1
2026-01-12 06:21:42.825278,-10.787361642523184,-54.516989969715446,39.35,42.33,1002.72,0.69,1.05,493.27,0.695,1
2026-01-12 07:21:42.825278,-21.006669517203555,-59.477262191619126,30.69,56.83,1000.98,4.7,5.8,675.82,0.724,0
2026-01-12 08:21:42.825278,-17.595160280441483,-50.47132794913161,37.48,47.76,1025.63,51.91,3.28,622.28,0.373,1
2026-01-12 09:21:42.825278,-22.983583328177435,-49.663355832246,28.79,66.75,1008.84,3.1,4.87,936.45,0.725,0
2026-01-12 10:21:42.825278,-16.592572059572262,-38.27252328188179,17.62,99.06,1011.27,30.94,7.63,515.22,0.545,0
2026-01-12 11:21:42.825278,-25.853840321693134,-59.65900385410297,35.67,81.66,999.08,28.11,2.81,161.73,0.52,1
2026-01-12 12:21:42.825278,-15.631702547700025,-54.21628216999624,26.21,52.84,1005.37,7.97,0.07,452.51,1.0,0
2026-01-12 13:21:42.825278,-7.11777269653453,-50.323749701627825,39.2,52.01,1013.55,1.0,4.89,827.09,0.575,1
2026-01-12 14:21:42.825278,-26.33687781322363,-39.433801820152766,25.14,33.91,1001.28,2.94,5.6,354.55,0.497,1
2026-01-12 15:21:42.825278,-12.82852484356303,-38.78081036796715,36.22,58.26,1034.56,5.36,17.3,393.32,0.629,1
2026-01-12 16:21:42.825278,-20.580808657669635,-39.92167277659385,29.75,52.73,1009.79,38.26,4.26,202.19,0.424,1
2026-01-12 17:21:42.825278,-29.91783841463914,-53.880003174956855,28.32,44.88,1016.33,2.17,4.23,889.86,0.736,0
2026-01-12 18:21:42.825278,-23.75422640655688,-58.01029631569894,24.37,69.96,1018.45,16.35,3.29,765.61,0.436,0
2026-01-12 19:21:42.825278,-12.158502658469502,-45.36847811225384,25.85,52.27,985.54,8.13,8.2,469.38,0.484,0
2026-01-12 20:21:42.825278,-8.12696803572588,-41.778237262785105,27.05,66.17,1004.8,40.36,6.04,675.14,0.743,1
2026-01-12 21:21:42.825278,-24.739128213061093,-59.03521095154665,30.96,52.75,1020.9,2.49,5.06,577.41,0.567,0
2026-01-12 22:21:42.825278,-20.37865196100193,-59.1800031430776,33.46,56.33,997.49,45.86,11.33,660.21,0.734,1
2026-01-12 23:21:42.825278,-22.98810626162452,-54.72483270731185,34.11,39.2,1020.39,10.39,12.19,606.54,0.843,1
2026-01-13 00:21:42.825278,-2.2733521603664215,-39.034455095048585,20.85,73.57,1000.85,2.24,2.55,445.88,0.506,0
2026-01-13 01:21:42.825278,1.795314175529274,-57.38799208115105,19.35,79.18,1025.53,1.81,20.47,299.48,0.746,1
2026-01-13 02:21:42.825278,-3.521149577664268,-53.565863539959146,27.59,60.58,1009.78,18.23,2.0,868.18,0.77,0
2026-01-13 03:21:42.825278,-13.437538459046046,-44.55682689845514,32.3,79.15,1010.73,12.4,14.75,580.18,0.811,1
